stoe_name,user,rate,avg_rate,review,review_count
(주)중앙해장,싫귐,3.0,3.3,"친절을 바라진 않지만, 이렇게까지 퉁명스러울 필요는 없는데..",146
(주)중앙해장,송재영,4.0,3.6,,260
(주)중앙해장,ㄱ김대한,2.0,3.4,맛은 있지만 너무 비쌈. 그리고 공기밥을 시켰는데 공기밥안에 밥이 반절만 들어있음. 주차도 쉽지도 않고 양도 그닥.. 전 별로 여서 1번가고 잘 안가게 되더라구요.여기보다 굳이 가시려면 성수동 뚝배기양평해장국 가세요.여기가 진정한 맛집,72
(주)중앙해장,cj,5.0,4.5,중앙전골은 내장만 들어있고 곱창전골에 곱창이 들어있음. 곱창전골이 개인적으로 더 비싸긴하지만 더 맛있음.,66
(주)중앙해장,오전필,5.0,5.0,맛있고 푸짐합니다내장탕에 고기가 가득,381
(주)중앙해장,BINOO,5.0,4.3,,8
(주)중앙해장,호야삐,5.0,3.0,사람 괜히 많은게 아님. 해장국의 정석,116
(주)중앙해장,helix,3.0,3.6,"맛은 있는데, 너무 비싸다.",96
(주)중앙해장,성주완,5.0,4.6,,186
(주)중앙해장,몽,1.0,3.1,주차 지옥,29
(주)중앙해장,bo,5.0,3.7,근처 회사로 이직하고싶을정도,28
(주)중앙해장,Seouler,4.0,3.7,순한 국물 풍부한 내용물,465
(주)중앙해장,Nick Lee,1.0,4.2,곱창인데 맛은 당연히 괜찮음.그런데 직원이 너무 없어서 주문하는 것부터 힘듦.벨도 없고. 밥 한 번 먹기 너무 힘듦.,5
(주)중앙해장,최영백,5.0,5.0,맛남요,6
(주)중앙해장,전성수,4.0,4.1,맛있어요. 9천원내고 먹을만합니다.  소주값5천원은 좀 그렇지만..  평일저녁에 20분기달려서 먹었습니다. 참고하세요,24
(주)중앙해장,하니니♥,1.0,1.0,맛은있으나 직원들이 너무 불친절함.. 기분나빠요. 바쁘면 이해해야되나요..,3
(주)중앙해장,under,3.0,3.2,9천짜리는 아님 7천원이면 딱 좋음,84
(주)중앙해장,ㅌㅇㄹ,3.0,3.4,,86
(주)중앙해장,김정희,4.0,3.6,,92
(주)중앙해장,임명채,5.0,4.4,,16
(주)중앙해장,Roger Han,5.0,4.2,두번째 방문만에 대기를 뚫고 접견한 곱창전골. 명성만큼 훌륭한 맛이었다. 조금 아쉬운건 가격. 너무 비싼편에 속한다. 가성비가 조금 떨어짐.,64
(주)중앙해장,Calvin Yu,4.0,3.5,"국밥이 다소 비싼 9천원이지만 양이 정말 많다. 푸짐한 (소의)양과 선지는 배를 압도하고, 부드러운 (소의)양과 우거지의 조합은 훌륭하다.다만 선지의 경우 양평해장국의 퀄리티에는 미치지 못하며 어정쩡한 콩나물이 애매하게 고개를 내민다.절인 고추와 고추기름은 반드시 넣어서 먹을 것.배추김치와 깍두기는 상대적으로 국밥이 맛있어 보이도록 일부러 이렇게 밍밍하고 맛 없게 만들었나보다. 김치 때문에 별 5개를 받지 못하는 집.",46
(주)중앙해장,김춘배,5.0,3.5,,52
(주)중앙해장,옴뇸뇸,1.0,3.1,서비스 교육좀 하셔야할 것 같아요.,318
(주)중앙해장,Marvin,3.0,3.5,,96
(주)중앙해장,행고,2.0,4.1,서비스 구림. 곱전은 비싸고 양 적음. 점심에 해장국 정도 먹을만한듯.,70
(주)중앙해장,이민규,2.0,3.1,너무 많이 변했네요 서비스도 형편없고 양도 줄고... 맛은 아직 있네요 다행이,294
(주)중앙해장,yeonb,4.0,3.3,한시간넘게 기다린 보람이 있는곳웨이팅을 시러하는데도 두세번 간곳가격이 좀 있지만 만족,33
(주)중앙해장,신동원,4.0,3.4,,236
(주)중앙해장,윤현식,2.0,4.0,"내장탕만 먹어봤지만, 내장탕만 봐서는 절대 왜 이렇게 유명한 집인지 알 수 없음. 건더기는 많았지만 맛은 별로 없다. 다른 메뉴 먹어봐야 알 듯.",25
(주)중앙해장,블블,4.0,4.1,마시따 크크,949
(주)중앙해장,진돌은참지않아,5.0,2.9,토요일 2시에 갔는데 곱창전골이 다 팔려서 아쉬웠지만 선지해장국도 훌륭했음. 주차비를 따로 받는 것은 좀 아쉽다.,99
(주)중앙해장,상현,3.0,3.7,다들 좋다는데... 난 그닥 당기는 맛은 아님.,229
(주)중앙해장,가본데만,4.0,3.9,,163
(주)중앙해장,레만인,3.0,3.3,,190
(주)중앙해장,클놈,3.0,3.1,,"1,229"
(주)중앙해장,선회,4.0,4.6,국물과 곱창이 진하고 너무 맛있어요,12
(주)중앙해장,😗,3.0,4.0,내장 엄청 좋아한다면 별5개일 해장국집,30
(주)중앙해장,Yasuo Shibusawa,3.0,4.3,コプチャンチョンゴルがお勧め。場所がら少し高めですが...店員さんの愛想が良ければ、評価が上がります。,156
(주)중앙해장,순례자,4.0,2.8,좀 더 일찍 알았으면 여기서 꽤나 3차 했을 듯.,31
(주)중앙해장,정은,4.0,3.6,곱창전골 / 전골 볶음밥,911
(주)중앙해장,맛먹먹,5.0,3.4,,106
(주)중앙해장,이승환,4.0,3.3,,136
(주)중앙해장,HS Lee,5.0,5.0,Best place ever,1
(주)중앙해장,김윤호,4.0,3.5,,15
(주)중앙해장,최윤석,5.0,4.0,,329
(주)중앙해장,정상용,5.0,4.3,,149
(주)중앙해장,김지훈,3.0,3.6,,65
(주)중앙해장,Ray,4.0,3.6,,29
(주)중앙해장,민택근,4.0,3.7,,377
(주)중앙해장,아돈,2.0,2.9,,366
(주)중앙해장,후후,4.0,3.3,,24
(주)중앙해장,이승우,4.0,3.2,,23
(주)중앙해장,웨인(kojjab),5.0,3.6,,531
(주)중앙해장,성우야,4.0,4.1,,113
(주)중앙해장,박도형이,5.0,5.0,맛있어요 김치가 별로,2
(주)중앙해장,배재현,4.0,3.5,해장국전문. 번호표대기 기본. 주차장은 협소한편.한우내장탕 ㅡ 흡사 곰탕같은 내장탕. 가격은 쎈편. 잡내없이 깔끔함.,591
(주)중앙해장,브랜트,5.0,3.8,,115
(주)중앙해장,BOKI,5.0,4.3,아주 맛있는 곱창전골 맛집!,792
(주)중앙해장,허리허리,2.0,2.5,ㄱ,407
(주)중앙해장,정태준,4.0,3.8,맛은 확실히 있으나 가격을 생각하면 그냥 쏘쏘그리고 시장바닥마냥 너무 정신없음,539
(주)중앙해장,우우,4.0,3.5,,149
(주)중앙해장,배정민 (JUNGMIN BAE),5.0,4.2,한우 양 선지 해장국 맛남양 완전 많음점심 먹으면 저녁때까지 든든함선지 신선,269
(주)중앙해장,장성진,4.0,3.5,"최강해장국김치,깍두기맛남",350
(주)중앙해장,정하영,3.0,3.0,선지해장국양평해장국 분위기인데 8000원이고 푸짐해요,59
(주)중앙해장,이호철(이나르미),5.0,5.0,"맛 최고, 냄새 안 남, 친절 최고선지가 왕 부드러움내용물 엄청 많음김치 완젼 최고",1
(주)중앙해장,YELL,4.0,3.9,,117
(주)중앙해장,과노c,5.0,4.2,양 선지해장국 진짜 많다 맛있기도 하고~~밥 한톨도 못 먹었음 그 정도로 양이 어마어마,"1,096"
(주)중앙해장,Lin,4.0,3.1,국물먹고 싶을때 좋아요,225
(주)중앙해장,최호영,3.0,3.0,,"1,041"
(주)중앙해장,강대우,3.0,3.2,곱창전골,459
(주)중앙해장,최인우,4.0,3.1,고기 내장의 질이 최고.담백하면서 깔끔한 내장탕.다음엔 해장국과 곱창전골 기대.,422
(주)중앙해장,난돌이,5.0,4.8,,118
(주)중앙해장,미락여행,3.0,3.8,곱창은 괜찮은데 곱창전골은 글쎄.. 해장국 맛보구 판단해야지,499
(주)중앙해장,차준호,5.0,3.4,간만에 별 5개 짜리 맛집발견.엄청시끄럽지만,132
(주)중앙해장,쿨킴,3.0,3.2,맛있음.MSG좀 포장안됨,245
(주)중앙해장,신나는일,4.0,4.2,,453
(주)중앙해장,동바,5.0,4.9,곱창전골,570
(주)중앙해장,심장,4.0,3.6,깔끔한 맛 신선한 재료,78
(주)중앙해장,최희두,5.0,3.2,아재들의 핫플레이스,213
(주)중앙해장,김기훈,4.0,3.9,,165
(주)중앙해장,정남선생,4.0,3.3,"가격은 가볍지 않지만, 해장국 곰탐 점심시간에 먹었는데 맛나요~",518
(주)중앙해장,천둥의신 토르!,4.0,3.8,내장탕 1.2 좋네요~ 선지 0.8,327
(주)중앙해장,심성용,5.0,4.0,"마장동  중앙축산이 어머니 집이라네요. 직접 마장동에서 제공받는 재료라 그런지 깔끔하고 신선합니다. 그리고 정말 내장 푸짐하게 주네요. 2016.10.10 별 1개 추가. 5점해장국이 압권. 내장탕 먹을 때는 잘 몰랐는데, 8,000원짜리 해장국이 정말 갑이다. 지난 주 먹어보고 너무 맛있어서 오늘 또 먹음. 같이 간 사람 모두 극찬. 푸짐한 선지와 쫄깃한 천엽. 구수하다고 표현으로는 부족한 극강의 맛.",170
(주)중앙해장,류근수,3.0,2.6,선지해장국.,536
(주)중앙해장,맛탐험가,5.0,3.9,,14
(주)중앙해장,ChloepapA,5.0,4.1,,158
(주)중앙해장,파루,5.0,3.1,완전 깔끔하고 맛있음.그동안 먹어본 양선지 해장국 중 거의 최고잡내도 하나 없음,611
(주)중앙해장,골방 베이시스트..,5.0,4.7,좋은 재료로 정면승부한다는느낌. 8천원이라는 가격이 납득이 될 정도로 내장이 듬뿍 들어감. 국물은 빨갛지만 별로 맵지 않고 개운해서 매력있음. 김치나 깍두기도 너무 맵거나 달지 않아서 국밥과 잘 어울림. 이래저래 신경 많이 쓴 곳이라는 느낌을 받음.,60
금강식당,오영민,5.0,4.6,소고기국밥은 찐 맛집 인정,22
금강식당,숙취 신,1.0,3.4,ㅜㅜ..  고기 먹지마세요.. 호구되는 느낌.. 젠장..,125
한국돈거래소,먹방왕김춘식,5.0,4.0,쌈안먹는 나에겐 최고의 고깃집고기랑 곁들어 먹을 수 있는 반찬이 매우 많다제주 머시기랑 갈비살이 젤 맛있었다사이드는 청국장 추천,88
한국돈거래소,Anderson,5.0,5.0,,1
한국돈거래소,🤔,5.0,4.8,,8
한국돈거래소,두두둥,2.0,2.6,점심 전복뚝배기 먹었어요~ 비리네요,"1,993"
한국돈거래소,gs,4.0,2.5,오랜만에 맛잇게 먹은 집,117
한국돈거래소,언플루언써,4.0,3.1,마시쪄~~~~,66
한국돈거래소,카니시오,5.0,3.3,음식도 맛도 서비스도 최고의 음식점입니다~!! 강추합니다!!,7
지하오,유예빈,5.0,5.0,,9
지하오,끽,5.0,3.9,짜장 탕수육 맛있음,33
지하오,나야,5.0,4.0,,11
지하오,Eung jin,5.0,3.1,여기 탕수육 보다 맛있는 중국집못봤습니다홍연 탕수육보다 전 더맛있어요,28
지하오,이유진,5.0,5.0,최고최고 탕수육 사랑!!,2
지하오,홍창기,4.0,4.0,,1
지하오,메지니:D,4.0,3.6,짜장면 5천원 핵꿀맛            딴건 쏘쏘인데짜장면이 맛있어요~!!게다가강남에서 5천원짜이 짜장면진짜 칭찬합니다  --- 20년 2월 .가격올랐네여...,17
지하오,tt.lo,1.0,3.7,진짜..별로에요 . 이맛에 이 가격이라니 사기임,58
갓텐스시강남점,Tra,4.0,3.5,주말 저녁 방문. 자리가 그렇긴한데 맛은 있음. 가성비 따지면 여기만한곳이 없는듯. 직원은 그럭저럭 친절.,2
갓텐스시강남점,.,4.0,4.1,,95
갓텐스시강남점,잇,1.0,3.0,"웨이팅이 긴데,우리보다 한참 나중에 온 손님부터 자리 안내해줘서 1차 빡침.가격대에 비해 응대가 너무 불친절해서 2차 빡침.(위아래로 훑어보고, 손님인 우리보다 본인이 나이 많아보이긴 해도 근무자가 다짜고짜 반말.)그리고 또 조심해야할 점은 밑 다른 리뷰들에도 써있듯이 많이 먹은 테이블 실수 인척 아닌척 접시 중복 계산하는 점.",166
갓텐스시강남점,펭귄오리,4.0,4.0,큰맘 먹고 가서 돈 아끼지 말고 비싼걸로 골라드세요. 마음 깊숙한 곳에서 행복감을 느낄 수 있음. 오마카세보다 저렴(?)하지만 좋아하는 것만 골라서 배부르게 먹을 수 있다는 점에서 더 상위호환. 많이 먹기 위한 따뜻한 녹차는 필수. 하이볼은 상당히 실망스러웠음. 주말 저녁시간 1시간 웨이팅은 기본인듯.,49
갓텐스시강남점,go getter,2.0,3.8,한접시에 7-8천원 하는 고급스시는 딱히 그 특별함을 모르겠음..다음엔 점심 특선을 고를듯,126
갓텐스시강남점,J,1.0,1.0,"바 자리에 앉았는데, 여자 실장님이 만들어 주신 초밥에서 머리카락 나왔어요.다신 안 갑니다.",5
갓텐스시강남점,타라꾸,3.0,3.8,계산하기전에 접시 치우지 마세요맞는지 확인해야되니깐두번이나 오버해서 나온거같은데 많이 드신분들은 접시확인요망,60
갓텐스시강남점,.,5.0,3.1,"믿고 먹는 갓덴스시스시 집중에 난 제일 맛있음타 갓덴스시 지점들 보다 강남점이 제일 나음가본 지점들은 잠실, 강남, 종각, 하남 신세계점",35
갓텐스시강남점,숭이,5.0,4.2,"웨이팅이 길지만 여기만한 초밥집이 없어요회전율이 좋아서 그런가 신선하고 맛있어요ㅎㅎ👍참치대뱃살, 중뱃살 맛있어요",5
갓텐스시강남점,삐약,5.0,4.3,갓덴스시 만한 회전초밥집이 없어요. 친구랑 초밥 땡기면 그 주말은 갓덴스시가는거야.,6
갓텐스시강남점,.-.,3.0,2.0,그냥그냥~~ 웨이팅이 너무 길다,2
갓텐스시강남점,ㅇㅅㅇ,5.0,5.0,갓! 덴스시 에요 가성비 안따지시면 바로 고고고,4
갓텐스시강남점,.,2.0,4.0,,21
갓텐스시강남점,..,5.0,4.0,,8
갓텐스시강남점,Angeleno✅,4.0,3.4,"런치 세트메뉴 인기 10p 세트 (13,900원) 시켰는데 회전초밥 접시당 가격에 비해 가성비있고 맛있었어요. 냉모빌/우동 선택할 수 있고 샐러드까지.직원분들 친절하시고 좋았지만 언제나 사람이 많아서 웨이팅은 필수.",272
갓텐스시강남점,왜갑자기나아이디다시만들어야하냐고아ㅡㅡ,5.0,3.1,마싯어요,88
갓텐스시강남점,후기미제공=맛없음,2.0,3.4,내가 예민할 수 있음! 맛은 4점 위생 0점.. 그래서 2점비닐장갑낀 오른손으로 밥 쥐고 또 부탄가스 잡고.. 부탄까스 불질 할 때는 비닐장갑을 벗던 새로 바꿔주시는게 좋을듯.. 내가 먹는 초밥이 부탄가스 잡은 .. 손에 밥이라니..다 먹고나서 후회가 밀려왔음..,121
갓텐스시강남점,김태완,5.0,4.3,,30
갓텐스시강남점,ㄱㄴㄷㄹ,5.0,3.6,올때마다 만족스러운 식사 하고 갑니다,5
갓텐스시강남점,성원,5.0,5.0,,13
갓텐스시강남점,팔방소년,3.0,2.7,"참 애매하네. 맛있는것도 아니고 그렇다고 친절한것도 아니고, 가성비도 아니고...",93
갓텐스시강남점,박시현,5.0,4.8,,14
갓텐스시강남점,수박냠냠,5.0,3.9,참다랑어 대뱃살은 god,12
갓텐스시강남점,혜란,4.0,3.3,,8
갓텐스시강남점,쭈꾸쭈무,5.0,3.6,스시가 맛있고 직원분들도 친절하세요,17
갓텐스시강남점,🍔,4.0,4.4,다른 회전초밥 가게에 비해 맛과 퀄리티 모두 준수함.직원분들 모두 친절하게 안내해주셔서 좋음.가성비가 좋다고 할 수는 없으나 나쁘지는 않음.점심 저녁 시간대에는 웨이팅 있음.그러나 웨이팅 해야할 수준의 맛집인지는 좀 애매함 ...,78
갓텐스시강남점,우잉,4.0,4.2,혼자먹기 좋아요 친절하고근데 줄 설 정돈가???시간잘맞춰가면 줄 안서요,31
갓텐스시강남점,녕,3.0,3.8,강남 약속잡고 먹기 좋은 곳,39
갓텐스시강남점,N,5.0,5.0,,945
갓텐스시강남점,Hanjin,5.0,5.0,,2
갓텐스시강남점,밍찡찡,1.0,3.8,대기엄청김 라스트오더21시라면서 실제로 20시가면 안받아주고 끝났다고함 대기없는데도 그럼 치사해서 갈맘도 없어지게만듬 이럴거면 인터넷에서 그렇게 작성하지말지.....,27
갓텐스시강남점,이시유,5.0,4.3,맛도리,27
갓텐스시강남점,🥚,5.0,3.5,갓덴스시 강남점이 가장 맛있네요. 애매한 시간대에 가면 웨이팅 없이 먹을 수 있습니다.,49
갓텐스시강남점,아아,4.0,3.5,,137
갓텐스시강남점,뿌엥뿌엥,4.0,3.9,맛있습니다~ 자주 가는 곳이예요 ^^,246
갓텐스시강남점,김도하,5.0,3.6,가성비 회전초밥집 은근히 찾기힘든 준수한맛,83
갓텐스시강남점,-,5.0,3.1,,19
갓텐스시강남점,먹도리탕,4.0,3.8,회전초밥집 치고 나쁘지 않은 퀄리티의 초밥집이에요!  혼밥하기에도 편안한 분위기이고 데이트하기에도 편안한 분위기입니다! 식사시간에 방문하면 항상 웨이팅이 긴 식당이에요!! 회전레일에 너무 많은 초밥이 올라가 있지 않고 원하는 메뉴 요청 드리면 빠른 시간안에 만들어주세요! 레일 위에 있는 초밥도 미처 못보고 주문해도 새로 만들어 주시는 정성이.. 감동입니당!계속해서 신메뉴도 출시되고 나름 제철 메뉴가 나와서 신선한 느낌입니다!! 🥰 이번에는 특히 아귀간 단새우 감태초밥 맛있었어요!!! 캐주얼하게 술마시고 밥먹기 좋은 식당입니다!!점포수를 조금 늘려주셨으면 좋겠어욥...흐흣..,58
갓텐스시강남점,맛있는곳만별점줌,4.0,4.2,,19
갓텐스시강남점,^ㅅ^,4.0,3.5,맛있는데 진짜 너무 시끄러움,4
갓텐스시강남점,빛,5.0,4.2,굿굿 다시 가고 싶은 곳,5
갓텐스시강남점,5점주면찐맛집,4.0,3.4,"점심 주인장세트 가장 가성비가 훌륭. 맥주도 깨끗하고, 접객이 기분좋다. 친절한 접객에 가격대비 뛰어난 스시면 충분하다. 잘되는 이유가 있는 곳이고, 그래서 자주 방문하는 곳. 매주 간다.",148
갓텐스시강남점,shin,5.0,4.5,굿 가성비로 무난한 스시가능,49
갓텐스시강남점,박상현,5.0,5.0,,3
갓텐스시강남점,키키,3.0,3.0,그냥 기본이에요~ 사시미를 너무 얇게떠줌…,46
갓텐스시강남점,moony,1.0,3.2,"일본 대표 회전초밥브랜드 '갓덴스시', 국내시장서 직영점 확장 눈길....안은선 기자",70
갓텐스시강남점,강정호,5.0,4.5,,13
갓텐스시강남점,김카비,4.0,3.1,기본에 충실,135
갓텐스시강남점,GeeNyang,3.0,3.2,여기 주방장 중 한명이 샤리 개크게 쥠;; 밥알이 320개가 아니라 500개는 되는듯...먹으려다가 밥 좀 덜어내고 먹음 그것과는 별개로 맛은 무난함,52
갓텐스시강남점,방문자,3.0,3.1,,105
갓텐스시강남점,맛집킬러,4.0,3.5,맛있는데 웨이팅 개많음,72
갓텐스시강남점,맛집좀가자,4.0,3.6,갓덴스시 만년 잠실점만 다닌 사람인데 모든 면에서 잠실점 보다 나음. 생선의 크기도 맛도 신선도도 잠실점 보다 좋고 테이블링으로 원격줄서기 도 가능한게 정말 편함. 이만한 가성비와 맛을 잡은 회전초밥 집은 갓덴스시 만한 곳이 없긴함. 이거 이상 원하면 오마카세 추천.,14
갓텐스시강남점,레몬,5.0,4.0,,5
갓텐스시강남점,불멍,5.0,4.7,자주가요 오도로 주도로 맛있고 대체적으로 맛있어요,22
갓텐스시강남점,rosies,5.0,4.0,웨이팅은 갈때마다 긴데그래도 항상 기다려서 먹고싶더라고요ㅎㅎ다들 친절하셔서 좋아요,28
갓텐스시강남점,이지현,5.0,4.8,스시값은 스시집 평균보단 비싼편인데 돈값합니다👍 여자 둘이 가서 스시 몇그릇을 먹었나 몰라요😆 그전에 옆건물 맥날서 버거먹고 왔는데 안먹었으면 몇접시 더 먹고 파산했을듯요❤️ 넘넘 맛나고 잘먹어서 담에 또 방문하려고요!!,21
갓텐스시강남점,찌네,5.0,4.4,"맛, 친절, 가격 모두 괜찮았어요재방문의사 있슴다",34
갓텐스시강남점,ㅇㅇ,5.0,4.4,메뉴 싹 바뀐듯 그래도 맛잇음,308
갓텐스시강남점,날아라고양이,5.0,3.0,주말저녁이라 조금 일찍 5:30 도착하니 앞에 3팀. 대기 20분쯤하고 넉넉하게 테이블에서 식사했어요. 언제가도 친절하고 빠른 응대 좋았구요. 워낙 회전이 빨라 스시 퀄리티도 훌륭했습니다.,4
갓텐스시강남점,둥동,3.0,4.0,맛은 좋은데 가성비가 ㅎㅎ;;,15
갓텐스시강남점,CEO,5.0,4.4,,10
갓텐스시강남점,예삐,3.0,3.9,,27
갓텐스시강남점,뚠뚠,4.0,4.5,맛있었어요~ 종류는 좀 더 다양하게 올라왔으면 좋겠어요,2
갓텐스시강남점,상엽,5.0,3.5,,8
갓텐스시강남점,MINA,5.0,4.2,넘 맛있어요ㅠ 타이밍 잘 맞춰가면 웨이팅 전혀 안하고 들어갈 수 있어요! 직원분들도 너무 친절하십니다.,10
갓텐스시강남점,수풀,4.0,4.2,비싸지만 나름의 맛은 있음,14
갓텐스시강남점,.,4.0,3.4,비싸지만 맛은 있다.,59
갓텐스시강남점,맛있는곳만,5.0,3.6,가격빼고는 항상 만족,98
갓텐스시강남점,아오지탄광,2.0,2.4,확실히 예전보다 많이 약해짐,34
갓텐스시강남점,먹콩,5.0,4.8,,13
갓텐스시강남점,빅아일랜드,5.0,5.0,,33
갓텐스시강남점,마수술수리,5.0,4.3,금요일 저녁 웨이팅 너무 심했지맘.. 맛있었습니다유일한 단점은 비싼 것..,190
갓텐스시강남점,맛있는게좋아,5.0,4.3,"초밥 생각나면 무조건 여기로 와요>_<웨이팅이 늘 길지만,, 신선해서 그런지 하나같이 입에서 녹아서 기다릴 수 있습니다ㅎㅎ (오도로 꼭드세여)",53
갓텐스시강남점,성호,5.0,3.5,가격대비 퀄리티 좋음. 특히 계란초밥은 여기보다 맛있는데를 잘 못봄. 오마카세가도 계란초밥은 여기랑 비교됨..,41
갓텐스시강남점,Camila,5.0,5.0,,2
갓텐스시강남점,밀로,4.0,4.0,회전하는 놈으로 잡아서 먹어보십쇼.. 맛은 머 기절!!,118
갓텐스시강남점,Daniel,4.0,4.4,여기 맛있네요 ㅋㅋㅋㅋ 근데 가격이 좀...접시당 4500원이라 생각하고 가심 됩니다,73
갓텐스시강남점,Mia,5.0,3.5,,50
갓텐스시강남점,유현주,4.0,4.6,직원들 친목이 너무 심해요음식맛은 좋습니다,136
갓텐스시강남점,김이원(Ion Kim),5.0,5.0,,2
갓텐스시강남점,맛집찾아가는진돗개,1.0,3.7,"가성비 안좋음(솔직히 이정도면... 그냥 다른 초밥집이랑 비슷한 듯..맛에 비해 가격이 많이 비싼 회전초밥)주차는 대체 어디다 하죠???? 직원들이 친절하고, 분위기가 좋은 것 말고는 아쉬움.",260
갓텐스시강남점,토마토맛토,5.0,4.2,진짜 맛있음... ｡° ૮₍°´ᯅ`°₎ა °｡,50
갓텐스시강남점,신지현,5.0,4.6,,7
갓텐스시강남점,fxyyyy,5.0,4.0,Both sushi and service were excellent! I loved it.,23
갓텐스시강남점,행복한 물범,5.0,4.6,또 가고 말겁니다 전 반드시 또 갈겁니다,40
갓텐스시강남점,맛도리감별사K,5.0,4.6,강남역 제일의 초밥집임뭘로 먹어도 맛있어요,96
갓텐스시강남점,마라,5.0,4.2,회전초밥집 퀄리티가 아니네요 너무너무 맛있어요 일본에서 비슷한 가격대 식당에서 먹은 것보다 맛있었음,47
갓텐스시강남점,냠굿,2.0,3.2,"정말 친절하시고 초밥도 맛있는데, 카운터에서 초밥을 만드시는 분들이 웨이팅이 많다고 계속 투덜거리면서 홀 직원에게 웨이팅이 몇명이나 묻고, 그 인원 만큼 단두대(?)에 달라는 말을 너무 잘 들어버렸네요.. 장난인거 알고, 위생상 문제 없이 마스크도 끼고 계셨고, 직원끼리 수다떨지 말라는건 당연히 아닌데.. 입 조심하세요, 다 들려요..",30
갓텐스시강남점,얌얌,5.0,4.6,웨이팅 진짜 길엇지만 .. 그래두 맛있었어요 !!! 선택장애에겐 런치세트가 꿀입니다,44
갓텐스시강남점,누네띠내,4.0,3.5,맛있어요 ㅎ 실패없음,42
갓텐스시강남점,구아링,5.0,4.9,,18
갓텐스시강남점,정예린,4.0,4.3,맛있어욤,402
갓텐스시강남점,히히,5.0,5.0,참 맛잇어유 웨이팅이 너무 길다는게 단점...ㅠㅠ,24
갓텐스시강남점,feel,3.0,3.8,무난하다,87
갓텐스시강남점,민,5.0,3.7,,119
갓텐스시강남점,Shin,5.0,4.3,,11
갓텐스시강남점,ㄱㄷㅎ,4.0,3.4,,83
갓텐스시강남점,박상혁,3.0,3.7,그냥 흔한 회전초밥 퀄리티. 굳이 웨이팅 할 필요는 없을듯.,6
갓텐스시강남점,먛,2.0,3.9,아무리 강남이라지만 가격대비 맛은 딱히..,43
갓텐스시강남점,냠냠이,3.0,3.8,평일 점심에 여자 직원들이 만드는거 밥 양이 너무 많아요. 깜짝 놀랐네요... 갈수록 질이 떨어지는 것 같아서 안타까워요.,365
갓텐스시강남점,meow,5.0,3.7,"웨이팅이 극악이지만 시간 잘 맞춰가면 갓벽 한국에서 스시는 갓덴이 가성비, 맛 모두 평타 이상이라 넘 좋아요",45
갓텐스시강남점,심정욱,5.0,5.0,"강남에서 뭐 맛있는걸 먹어본 기억이 별로 없는데, 내 기준 정말 가성비좋고 맛있었다. 미식가가 아니라서 싼거도 주문해서 먹고 비싼건 레일에서 집어먹었는데 퀄리티가 다 너무 좋았음. 와규도 맛있고 생선류도, 계란이나 유부도 다 맛있었다. 재방문의사 58000%",1
갓텐스시강남점,나인,5.0,3.2,이 정도면 솔직히 일본에 스시 먹으러 갈 필요 없지요. 롤 같은 건 없는 진짜 스시집입니다.,74
갓텐스시강남점,브라운,5.0,3.7,,43
갓텐스시강남점,Teheran1031,4.0,3.6,,517
갓텐스시강남점,K,5.0,3.7,"웨이팅이 항상 길지만,,,핸드폰 보고 옆에 다이소 구경하다 보면 시간 잘가욥좁지만 주차자리도 있고,, 직원들도 일 잘하고 친절,, 여기서 일하기 힘드실 것 같다는 생각 들었어요 너무 바빠서,,저는 오마카세보다 제가 골라먹을 수 있는 갓덴스시가 더 좋아요... 맛도 그냥 갓덴스시가 제 타입,, 머 오마카세도 맛있는 곳은 맛있지만,, 무튼 또 먹고싶네요🥹There's always waiting here but it's worth it.It's small but there's also a parking lot.You can choose what you want to have. Also, the staffs are so friendly and professional. Highly recommend this sushi place if you are planning to visit Gangnam :)",88
갓텐스시강남점,뷁뷁,5.0,4.2,,49
갓텐스시강남점,happines,4.0,4.0,괜찮아요,6
갓텐스시강남점,쩝쩝,5.0,3.8,친절하고 맛있음 웨이팅이 긴 것빼곤 좋아요,5
갓텐스시강남점,-,4.0,4.3,,137
갓텐스시강남점,유지원,5.0,4.9,너무너무 맛있어요ㅠㅠ기다리는게 안아깝네요,18
갓텐스시강남점,dlqnwkd,5.0,4.1,조아여,33
갓텐스시강남점,정선,5.0,3.7,"직원분들이 딱 적당히 친절합니다. 너무 좋아요. 고기류보다 생선류 초밥이 훌륭하고, 사이드로 시킨 안주도 떨어지지 않습니다. 후기 잘 안쓰는데 강남 유일의 맛집이네요. 강추합니다.",9
갓텐스시강남점,박정민(Jungmin Park),5.0,4.4,긴말이 필요 없어요. 맛있습니다.,18
갓텐스시강남점,ㅇ,5.0,4.4,,26
갓텐스시강남점,쉿,5.0,3.9,10년 단골이에요.,62
갓텐스시강남점,blueprint,4.0,3.6,웨이팅이 좀 길었고 나머진 쏘쏘,401
갓텐스시강남점,02,4.0,4.3,,20
갓텐스시강남점,노는게 제일 져아,3.0,3.8,낫배드 갓덴,41
갓텐스시강남점,정효주,5.0,5.0,,1
갓텐스시강남점,마리오빠,5.0,4.4,,377
